Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,JustGo-13949M,,,Name:,SpdCoach 3039416,,,Firmware:,---,,,Boat ID:,---
Start Time:,03/14/2025 15:14:58,,,Model:,SpeedCoach GPS Pro,,,,,,,Seat Number:,---
Type:,Just Go,,,Serial:,3039416,,,,,,,Port Starboard:,---
System of Units:,Meters/Split500,,,Firmware Version:,2.25,,,,,,,Oar Length:,---
Speed Input:,GPS,,,Profile Version:,0.03,,,,,,,Inboard Length:,---
,,,,Hardware Version:,Rev 12D,,,,,,,,
,,,,LiNK Version:,2.1.68,,,,,,,,


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,13949.3,0.0,01:23:31.3,00:02:59.9,2.78,00:00:00.0,0.00,21.0,1662,8.4,0.0,---,---,---,---,---,---,---,---,---,---,50.7891828,7.2274282


Interval Summaries:

Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,13949.3,0.0,01:23:31.3,00:02:59.9,2.78,00:00:00.0,0.00,21.0,1662,8.4,0.0,---,---,---,---,---,---,---,---,---,---,50.7891828,7.2274282



Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,0.0,0.0,00:00:04.1,00:00:00.0,0.00,00:00:00.0,0.00,14.5,1,0.0,0.0,---,---,---,---,---,---,---,---,---,---,50.7891828,7.2274282
1,3.0,0.0,00:00:15.4,00:24:30.6,0.34,00:00:00.0,0.00,13.5,2,3.0,0.0,---,---,---,---,---,---,---,---,---,---,50.7891093,7.2274266
1,4.7,0.0,00:00:17.2,00:10:32.9,0.79,00:00:00.0,0.00,32.5,3,1.8,0.0,---,---,---,---,---,---,---,---,---,---,50.7891121,7.2274514
1,7.0,0.0,00:00:19.2,00:08:30.2,0.98,00:00:00.0,0.00,30.0,4,2.2,0.0,---,---,---,---,---,---,---,---,---,---,50.7891162,7.2274824
1,16.7,0.0,00:00:29.0,00:08:30.2,0.98,00:00:00.0,0.00,28.0,5,9.7,0.0,---,---,---,---,---,---,---,---,---,---,50.7891794,7.2279018
1,19.0,0.0,00:00:31.2,00:08:51.9,0.94,00:00:00.0,0.00,31.5,6,2.2,0.0,---,---,---,---,---,---,---,---,---,---,50.7891911,7.2279282
1,21.0,0.0,00:00:32.6,00:07:26.4,1.12,00:00:00.0,0.00,34.5,7,2.0,0.0,---,---,---,---,---,---,---,---,---,---,50.7892024,7.2279503
1,23.1,0.0,00:00:34.3,00:06:40.0,1.25,00:00:00.0,0.00,34.0,8,2.2,0.0,---,---,---,---,---,---,---,---,---,---,50.7892146,7.2279741
1,25.7,0.0,00:00:36.0,00:06:13.1,1.34,00:00:00.0,0.00,35.5,9,2.5,0.0,---,---,---,---,---,---,---,---,---,---,50.7892293,7.2280017
1,28.0,0.0,00:00:37.6,00:05:57.1,1.40,00:00:00.0,0.00,36.0,10,2.3,0.0,---,---,---,---,---,---,---,---,---,---,50.7892426,7.2280270
1,30.6,0.0,00:00:39.4,00:05:47.2,1.44,00:00:00.0,0.00,35.5,11,2.6,0.0,---,---,---,---,---,---,---,---,---,---,50.7892574,7.2280560
1,33.3,0.0,00:00:41.2,00:05:42.5,1.46,00:00:00.0,0.00,34.0,12,2.7,0.0,---,---,---,---,---,---,---,---,---,---,50.7892719,7.2280861
1,35.7,0.0,00:00:42.8,00:05:37.8,1.48,00:00:00.0,0.00,33.0,13,2.4,0.0,---,---,---,---,---,---,---,---,---,---,50.7892856,7.2281131
1,38.5,0.0,00:00:44.6,00:05:31.1,1.51,00:00:00.0,0.00,33.5,14,2.8,0.0,---,---,---,---,---,---,---,---,---,---,50.7893011,7.2281445
1,41.3,0.0,00:00:46.4,00:05:24.7,1.54,00:00:00.0,0.00,34.0,15,2.8,0.0,---,---,---,---,---,---,---,---,---,---,50.7893162,7.2281766
1,44.2,0.0,00:00:48.2,00:05:18.5,1.57,00:00:00.0,0.00,34.0,16,2.8,0.0,---,---,---,---,---,---,---,---,---,---,50.7893309,7.2282097
1,46.7,0.0,00:00:49.8,00:05:14.5,1.59,00:00:00.0,0.00,35.5,17,2.6,0.0,---,---,---,---,---,---,---,---,---,---,50.7893439,7.2282396
1,49.6,0.0,00:00:51.6,00:05:12.5,1.60,00:00:00.0,0.00,35.0,18,2.9,0.0,---,---,---,---,---,---,---,---,---,---,50.7893589,7.2282734
1,52.2,0.0,00:00:53.2,00:05:14.5,1.59,00:00:00.0,0.00,37.0,19,2.6,0.0,---,---,---,---,---,---,---,---,---,---,50.7893726,7.2283033
1,54.8,0.0,00:00:54.8,00:05:12.5,1.60,00:00:00.0,0.00,36.0,20,2.6,0.0,---,---,---,---,---,---,---,---,---,---,50.7893860,7.2283333
1,57.7,0.0,00:00:56.6,00:05:14.5,1.59,00:00:00.0,0.00,35.5,21,2.9,0.0,---,---,---,---,---,---,---,---,---,---,50.7894003,7.2283671
1,59.9,0.0,00:00:58.2,00:05:18.5,1.57,00:00:00.0,0.00,35.5,22,2.2,0.0,---,---,---,---,---,---,---,---,---,---,50.7894115,7.2283936
1,62.7,0.0,00:00:59.8,00:05:18.5,1.57,00:00:00.0,0.00,35.5,23,2.8,0.0,---,---,---,---,---,---,---,---,---,---,50.7894256,7.2284268
1,65.5,0.0,00:01:01.6,00:05:22.6,1.55,00:00:00.0,0.00,31.5,24,2.8,0.0,---,---,---,---,---,---,---,---,---,---,50.7894395,7.2284602
1,69.5,0.0,00:01:04.2,00:05:12.5,1.60,00:00:00.0,0.00,28.0,25,4.0,0.0,---,---,---,---,---,---,---,---,---,---,50.7894588,7.2285076
1,73.1,0.0,00:01:06.0,00:04:50.7,1.72,00:00:00.0,0.00,29.0,26,3.6,0.0,---,---,---,---,---,---,---,---,---,---,50.7894759,7.2285513
1,77.1,0.0,00:01:08.2,00:04:37.8,1.80,00:00:00.0,0.00,28.0,27,4.0,0.0,---,---,---,---,---,---,---,---,---,---,50.7894949,7.2286000
1,80.9,0.0,00:01:10.3,00:04:31.7,1.84,00:00:00.0,0.00,29.0,28,3.8,0.0,---,---,---,---,---,---,---,---,---,---,50.7895135,7.2286444
1,85.0,0.0,00:01:12.4,00:04:26.0,1.88,00:00:00.0,0.00,28.0,29,4.1,0.0,---,---,---,---,---,---,---,---,---,---,50.7895349,7.2286913
1,89.1,0.0,00:01:14.6,00:04:23.2,1.90,00:00:00.0,0.00,28.0,30,4.2,0.0,---,---,---,---,---,---,---,---,---,---,50.7895584,7.2287372
1,92.9,0.0,00:01:16.6,00:04:23.2,1.90,00:00:00.0,0.00,28.0,31,3.8,0.0,---,---,---,---,---,---,---,---,---,---,50.7895801,7.2287794
1,97.2,0.0,00:01:18.8,00:04:21.8,1.91,00:00:00.0,0.00,29.0,32,4.2,0.0,---,---,---,---,---,---,---,---,---,---,50.7896046,7.2288254
1,101.4,0.0,00:01:21.0,00:04:21.8,1.91,00:00:00.0,0.00,28.0,33,4.3,0.0,---,---,---,---,---,---,---,---,---,---,50.7896291,7.2288714
1,105.2,0.0,00:01:23.0,00:04:23.2,1.90,00:00:00.0,0.00,30.0,34,3.8,0.0,---,---,---,---,---,---,---,---,---,---,50.7896509,7.2289126
1,108.9,0.0,00:01:25.2,00:04:23.2,1.90,00:00:00.0,0.00,28.0,35,3.7,0.0,---,---,---,---,---,---,---,---,---,---,50.7896724,7.2289534
1,113.0,0.0,00:01:27.2,00:04:24.5,1.89,00:00:00.0,0.00,29.0,36,4.1,0.0,---,---,---,---,---,---,---,---,---,---,50.7896962,7.2289982
1,116.8,0.0,00:01:29.2,00:04:26.0,1.88,00:00:00.0,0.00,28.0,37,3.7,0.0,---,---,---,---,---,---,---,---,---,---,50.7897181,7.2290385
1,120.2,0.0,00:01:31.2,00:04:30.3,1.85,00:00:00.0,0.00,30.0,38,3.4,0.0,---,---,---,---,---,---,---,---,---,---,50.7897388,7.2290750
1,124.6,0.0,00:01:33.4,00:04:28.8,1.86,00:00:00.0,0.00,29.0,39,4.4,0.0,---,---,---,---,---,---,---,---,---,---,50.7897657,7.2291210
1,128.3,0.0,00:01:35.4,00:04:26.0,1.88,00:00:00.0,0.00,29.0,40,3.7,0.0,---,---,---,---,---,---,---,---,---,---,50.7897883,7.2291593
1,132.0,0.0,00:01:37.4,00:04:28.8,1.86,00:00:00.0,0.00,29.0,41,3.6,0.0,---,---,---,---,---,---,---,---,---,---,50.7898106,7.2291969
1,135.6,0.0,00:01:39.4,00:04:30.3,1.85,00:00:00.0,0.00,30.0,42,3.6,0.0,---,---,---,---,---,---,---,---,---,---,50.7898329,7.2292340
1,139.5,0.0,00:01:41.6,00:04:37.8,1.80,00:00:00.0,0.00,29.0,43,3.9,0.0,---,---,---,---,---,---,---,---,---,---,50.7898574,7.2292736
1,143.4,0.0,00:01:43.8,00:04:37.8,1.80,00:00:00.0,0.00,26.0,44,4.0,0.0,---,---,---,---,---,---,---,---,---,---,50.7898823,7.2293139
1,148.5,0.0,00:01:46.4,00:04:23.2,1.90,00:00:00.0,0.00,23.5,45,5.0,0.0,---,---,---,---,---,---,---,---,---,---,50.7899146,7.2293641
1,153.9,0.0,00:01:49.2,00:04:06.3,2.03,00:00:00.0,0.00,21.5,46,5.5,0.0,---,---,---,---,---,---,---,---,---,---,50.7899492,7.2294194
1,160.0,0.0,00:01:51.8,00:03:52.6,2.15,00:00:00.0,0.00,23.0,47,6.1,0.0,---,---,---,---,---,---,---,---,---,---,50.7899879,7.2294803
1,165.7,0.0,00:01:54.5,00:03:45.2,2.22,00:00:00.0,0.00,23.0,48,5.7,0.0,---,---,---,---,---,---,---,---,---,---,50.7900243,7.2295376
1,171.1,0.0,00:01:56.8,00:03:46.2,2.21,00:00:00.0,0.00,24.0,49,5.3,0.0,---,---,---,---,---,---,---,---,---,---,50.7900583,7.2295909
1,176.6,0.0,00:01:59.4,00:03:52.6,2.15,00:00:00.0,0.00,23.5,50,5.5,0.0,---,---,---,---,---,---,---,---,---,---,50.7900947,7.2296440
1,182.1,0.0,00:02:02.0,00:03:58.1,2.10,00:00:00.0,0.00,23.5,51,5.5,0.0,---,---,---,---,---,---,---,---,---,---,50.7901312,7.2296966
1,187.2,0.0,00:02:04.4,00:03:55.8,2.12,00:00:00.0,0.00,23.5,52,5.2,0.0,---,---,---,---,---,---,---,---,---,---,50.7901659,7.2297455
1,192.9,0.0,00:02:07.2,00:03:51.5,2.16,00:00:00.0,0.00,23.5,53,5.6,0.0,---,---,---,---,---,---,---,---,---,---,50.7902047,7.2297965
1,198.4,0.0,00:02:09.6,00:03:51.5,2.16,00:00:00.0,0.00,23.5,54,5.6,0.0,---,---,---,---,---,---,---,---,---,---,50.7902438,7.2298459
1,204.1,0.0,00:02:12.2,00:03:53.6,2.14,00:00:00.0,0.00,23.0,55,5.6,0.0,---,---,---,---,---,---,---,---,---,---,50.7902843,7.2298947
1,209.7,0.0,00:02:14.9,00:03:51.5,2.16,00:00:00.0,0.00,24.5,56,5.6,0.0,---,---,---,---,---,---,---,---,---,---,50.7903264,7.2299386
1,215.0,0.0,00:02:17.2,00:03:45.2,2.22,00:00:00.0,0.00,23.5,57,5.3,0.0,---,---,---,---,---,---,---,---,---,---,50.7903654,7.2299830
1,220.8,0.0,00:02:19.8,00:03:46.2,2.21,00:00:00.0,0.00,24.5,58,5.8,0.0,---,---,---,---,---,---,---,---,---,---,50.7904051,7.2300353
1,225.8,0.0,00:02:22.2,00:03:50.4,2.17,00:00:00.0,0.00,24.5,59,5.0,0.0,---,---,---,---,---,---,---,---,---,---,50.7904387,7.2300828
1,231.7,0.0,00:02:24.8,00:03:50.4,2.17,00:00:00.0,0.00,23.5,60,5.9,0.0,---,---,---,---,---,---,---,---,---,---,50.7904768,7.2301414
1,236.8,0.0,00:02:27.3,00:03:51.5,2.16,00:00:00.0,0.00,23.5,61,5.1,0.0,---,---,---,---,---,---,---,---,---,---,50.7905076,7.2301956
1,243.0,0.0,00:02:30.0,00:03:50.4,2.17,00:00:00.0,0.00,21.5,62,6.2,0.0,---,---,---,---,---,---,---,---,---,---,50.7905462,7.2302591
1,249.5,0.0,00:02:32.8,00:03:42.2,2.25,00:00:00.0,0.00,22.0,63,6.4,0.0,---,---,---,---,---,---,---,---,---,---,50.7905876,7.2303226
1,256.2,0.0,00:02:35.6,00:03:33.7,2.34,00:00:00.0,0.00,21.5,64,6.7,0.0,---,---,---,---,---,---,---,---,---,---,50.7906312,7.2303890
1,262.6,0.0,00:02:38.2,00:03:29.2,2.39,00:00:00.0,0.00,22.0,65,6.4,0.0,---,---,---,---,---,---,---,---,---,---,50.7906715,7.2304546
1,269.4,0.0,00:02:41.0,00:03:28.3,2.40,00:00:00.0,0.00,23.0,66,6.8,0.0,---,---,---,---,---,---,---,---,---,---,50.7907129,7.2305252
1,275.7,0.0,00:02:43.6,00:03:28.3,2.40,00:00:00.0,0.00,22.0,67,6.3,0.0,---,---,---,---,---,---,---,---,---,---,50.7907526,7.2305884
1,281.6,0.0,00:02:46.2,00:03:27.5,2.41,00:00:00.0,0.00,22.0,68,5.9,0.0,---,---,---,---,---,---,---,---,---,---,50.7907905,7.2306470
1,288.6,0.0,00:02:49.2,00:03:25.8,2.43,00:00:00.0,0.00,23.0,69,7.0,0.0,---,---,---,---,---,---,---,---,---,---,50.7908350,7.2307166
1,294.7,0.0,00:02:51.6,00:03:29.2,2.39,00:00:00.0,0.00,23.0,70,6.2,0.0,---,---,---,---,---,---,---,---,---,---,50.7908748,7.2307780
1,301.0,0.0,00:02:54.3,00:03:31.9,2.36,00:00:00.0,0.00,22.0,71,6.3,0.0,---,---,---,---,---,---,---,---,---,---,50.7909149,7.2308404
1,307.8,0.0,00:02:57.0,00:03:25.8,2.43,00:00:00.0,0.00,22.0,72,6.8,0.0,---,---,---,---,---,---,---,---,---,---,50.7909578,7.2309089
1,313.5,0.0,00:02:59.7,00:03:28.3,2.40,00:00:00.0,0.00,23.5,73,5.8,0.0,---,---,---,---,---,---,---,---,---,---,50.7909935,7.2309680
1,319.8,0.0,00:03:02.2,00:03:35.5,2.32,00:00:00.0,0.00,23.0,74,6.2,0.0,---,---,---,---,---,---,---,---,---,---,50.7910327,7.2310309
1,326.1,0.0,00:03:04.8,00:03:30.1,2.38,00:00:00.0,0.00,23.5,75,6.4,0.0,---,---,---,---,---,---,---,---,---,---,50.7910723,7.2310962
